,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri302,2257.0541961543904,1359.5457708667209,5992.128088207737,2864.2525261964747,2447.1678574063126,7839.551303246187,2073.250159990326,1390.6822977048766,1291.6192015526913,4006.156887537471,2305.1303256428682,4882.770827410045,4224.5656515074115,1270.9844797792077,6870.241698528932,5904.731544167808,2968.599178068863,1527.0616141041687,3661.9635971676857,1304.0449473781227
Tri303,2036.4169209838537,3579.6940592498504,5700.888708272263,651.7283125493651,3427.560882031271,1269.205182041696,2221.9120716850716,18.23392528225265,1699.459191348009,2943.2030268375815,5324.4554103123855,6862.62755998662,4753.482825538202,3354.1460589683,2660.8623983569764,4151.973831412269,3951.533051670614,850.035783871334,1212.7993951943056,6961.036344565661
Tri304,5709.744789823074,2997.9874680879493,1176.4060169963805,2048.402915901601,5248.758869320195,3507.168075696178,1830.5128450976986,3411.6963175218693,189.8951504413924,2605.114653028113,5405.300898319636,7295.888895073196,3939.4517013105024,4581.201022838853,3248.971407865275,2694.890755509486,4094.222162826037,1175.635115893644,321.2931367699644,6732.134015974152
Tri305,2320.236675766539,3962.30267325152,1073.57967682826,2544.5160841231045,1961.5129023372945,7279.738353537768,3628.8139805430123,1566.7979606274796,2404.4512963052584,2979.9251121477296,3935.986887212511,3492.01962583306,2580.1373786586305,4882.379995382532,4648.569254354785,4486.45266809055,2188.8038398338604,2697.9656449040963,1323.944461758959,6507.636036915864
Tri306,7680.522655742987,2263.0387385697086,2819.5423406588284,3441.3142756869765,3721.035540868498,10008.314463760365,2685.842405472119,2900.808956197416,4413.908644409047,1542.9439198600367,1948.7632295656535,6565.088977439317,2976.3932694722907,2567.2447844890485,6086.77880406734,694.906039962725,1448.565868620783,1247.978067676539,1625.4601491543613,2651.012352909285
Tri307,4459.781801230241,5109.340684043937,1819.9205571912769,4864.987868645725,2940.8500295241015,4332.3879639374645,2980.129689869736,952.2023459146913,2366.300719711451,9243.803768891363,2951.3580290770615,6859.491215449466,1307.330418970186,33.53815706758956,7173.638786284014,4140.8761724226415,3549.6874510807565,2543.6614538495737,693.085962962817,2454.7229787505453
Tri308,3316.9058278266016,1769.0807219763988,2676.4408263247637,4520.297706472589,225.6268755478764,6977.034880726624,1403.9197731447514,1487.8952996922346,0.9012507261415559,4230.259825012293,5762.998079408776,4636.271357468557,6015.843358187699,3868.702448364997,6585.721138721677,3663.7336608152673,5629.872921189603,1464.3263380801127,1130.841219685454,3245.0011517742983
Tri309,3928.7697555608283,1120.1680413405743,3249.9539794898383,2885.2154310874957,2719.9589784106834,3588.379907585391,1890.4891868215996,6368.177021487789,1429.956869511952,4135.501039376533,6787.723138958411,8832.02112488284,3572.9294901768085,2055.355343128189,9317.211962854657,4556.0946348104335,3238.7690906890607,4720.896274306939,3728.097726593303,2032.6213635354336
Tri310,5513.617689265281,576.7966937877181,4093.7659718497184,4417.239955211436,1248.2221862704196,3460.464850737255,2905.2695845159756,2861.6240225100587,236.6282488554762,5756.737976531913,2895.48185489331,5151.321326757672,2706.2130912426373,4324.097938532858,5005.0988865020045,6225.306226497183,2629.624316914156,2409.9573531647966,2357.049580008231,1649.8384339269726
Tri311,2210.4899120253663,3536.3419634433267,7754.938262197836,947.2637314673636,4363.046923295155,4045.784494615763,3167.9715975713602,1267.7024159588304,2346.1080179514893,3274.205541300625,3323.559628605976,2100.8767152931982,3186.212198619273,2704.620867095186,520.9041189330144,8311.255758735386,2584.3854579292547,1700.670540538231,5180.790821267001,3096.9951730084026
Tri312,5623.167615690015,3877.49495917998,1182.6631952116406,962.83835352716,432.37009830872165,3157.712625514451,2789.599433340487,2559.817764217986,1075.564808670229,4848.811837711851,3402.000295746615,5182.468888479562,829.3186941771869,261.25861780255,2775.45912511843,2055.3697771548423,2386.0095365512652,862.9108887519172,1702.6297687003487,4387.209891818133
Tri313,4210.050020134902,1932.7933826711878,2486.5546957534234,2519.960298237129,2630.1113551799103,6585.251287609246,1606.4365720029152,3704.930969460303,26.229008840163214,1426.6717742091585,7822.598019993851,3493.7121110801936,2878.0910499354013,3300.9060793062263,4426.97726741669,5884.720950104958,1878.300438753731,3341.032409739961,4807.413492775291,4400.621343725056
Tri314,3555.336063729756,2211.9375056720496,2144.791937140423,1757.8258693757448,3693.276682282651,6094.752879282999,3911.2087804387147,2775.4908799331606,2614.6112870560282,3041.7536166879117,5360.40181283411,3262.1412406247055,2709.079034289801,2920.8741500434962,2615.378136988875,1258.6968164703599,3300.1405958347978,5935.304185667432,2876.0602350111835,6642.06708289369
Tri315,1015.9165886362089,4305.7839794072925,587.8870604207973,2651.1652169311415,2692.773850024946,3634.0533919808768,1360.7114942526975,3412.265552161261,1658.614584709671,6557.923766896485,2120.383396762409,3199.7121983020147,1040.189396171901,3154.549121071509,6840.974458387485,3804.6751346873475,2450.2924999781994,3873.7072869066337,466.5965478696642,3890.1799921759452
Tri316,3738.8832307246735,4851.481804333003,5183.872375682596,4477.742735417211,3292.468156753325,4021.5750087413767,6248.374643075266,3442.777954537054,293.68304971188775,3697.6579552591606,3051.439253088182,2736.2382900642287,1121.3421922153618,480.8436160553303,7100.874283896815,2253.651764164171,3711.8028708604356,5321.408001870729,1265.2678530417413,5333.740227818154
Tri317,660.6970885982485,2017.7020740235316,2079.616305822919,5531.967839704476,3842.591767543421,8440.25407285608,1920.374540663091,1997.1939616208779,901.4658839508733,6616.188460854277,1191.6759635621115,5312.623401796392,2740.3272462952455,2929.091654232264,8784.4747906597,2890.171441952157,2923.189811152824,1060.9796117422884,2317.7215541961414,6248.962115452685
Tri318,1914.1195665845648,1594.9665335189397,2299.3922226555405,3802.1765371855763,3439.8232862931673,7613.732824991749,3756.024138758538,4926.618097901667,515.9990392439977,6363.403193042405,4763.29775006151,4421.947875660934,4459.122202359292,2816.0943637136997,1392.979823823931,2259.081450667222,3830.647809717983,4342.979018116454,4077.670952947483,5859.713614770809
Tri319,4263.730681975491,2164.228207780833,2602.3777943786754,3576.5677206519204,3909.714965082323,5879.004290245099,2636.7792145299586,4140.818355104978,861.3461528206411,4764.934092677882,5570.4422872096875,3578.3119455085002,2594.3284025533367,3908.535332455293,4272.467994255326,5668.254964917388,2137.2132882926358,2817.449527423636,2192.7863855982714,4137.009584791484
Tri320,3145.433264606526,1172.6950918235764,3826.4346801233164,1925.1671047842997,3282.066578526072,3331.6581068008127,2617.7689655431714,1234.5318362441724,2210.788865128857,5277.40213025645,4218.671857464786,3199.9306076851794,2526.208861126877,2943.398735896662,5106.2195679479155,6207.677717505849,3448.008652821355,2189.038768604906,1434.1611444053628,5258.714977471857
Tri321,2494.9885562434697,1352.3232817519752,2384.5685120614403,4668.569283615768,3136.2430062065537,3151.9953936197576,4798.136402507826,3595.470131644736,1870.9352622521772,3317.6950483562614,2592.552250254247,5973.164487211919,3263.337100097604,1453.815018207274,5911.412563835341,4504.563782405094,1105.0553979737235,2415.440421060224,5413.340869225333,2887.743425460318
Tri322,3526.8760109157674,1513.9561790182954,1060.8602521599928,3163.59173400856,1443.1201494283043,7951.861954630731,2741.5827786068007,2321.818577524204,260.7305453058982,5910.22009806818,1708.2464829365329,3868.3042746684896,2937.0670578286145,5329.8932667564795,4402.615829106786,3249.7745168590864,1262.0021115329207,4957.936044439203,20.41894027962954,7908.602492829655
Tri323,1963.2191684362285,4805.8160245044,3205.246706735172,3505.3477065665716,5929.191326992067,4185.0279460190595,3366.9812863813836,979.344650294046,337.71311047187294,4475.818701518815,2945.9504618231717,6579.274098435015,1370.2803667559563,3786.128548424529,2126.131102732846,2615.8688993416017,3606.2320954140478,3374.458484482374,1538.9497575644327,6357.34611866457
Tri324,2777.5172875749554,3872.239448190621,3147.9552863090466,3998.1475655964487,1625.2068934976242,2146.7695770589808,2466.5028770629815,4602.849921037222,289.7991976548562,4369.900306295623,5708.335489714214,5126.115477448492,2693.37400277249,1031.870361994883,4014.2039219879393,3909.701516527069,1637.0354827709327,1869.7271592393322,4848.815692098588,5118.93826060661
Tri325,7601.153533819814,3684.433150171403,1110.1568369559702,2844.480248642191,1485.5770735029382,3467.0450185491436,1979.8483273322136,2731.6673270157435,901.5914613443682,4462.952094325742,4427.516248956367,5542.716616311257,2802.482622459421,2445.1683763018805,3261.3920708980304,9217.887916516203,2712.898610162536,3276.494684804939,1183.3893285924948,2920.6809499443707
Tri326,3520.5286032499152,1305.8191845244464,1521.4809634083297,1210.0205327679153,2747.918250147573,5435.288520410659,3269.6707939438156,3382.5600218215363,2502.519412935076,4830.41819085198,2606.7742957333853,2557.3031979775674,2614.377797502393,3197.546767083899,1978.5585138763238,3174.0211692490484,194.9009843604914,510.14388663814503,2819.5522600264203,2465.3221955492177
Tri327,421.8338372241333,3105.4858642537974,1570.0209809274006,1118.3772736552182,1956.2438007051628,3119.575593821046,4347.387943932429,4947.680278912327,1095.494431962779,2050.5053216505685,4999.491689260788,5060.697186501992,1940.61579604317,4943.604808427954,4054.4568822721185,4506.46311421699,1642.0350339699708,474.7112602187676,3222.6945789872375,6716.866048240561
Tri328,5383.3198220189315,3084.7103198442614,7103.658897976967,5377.270559207541,2935.0324479436076,5815.076884931343,1659.6126028075796,9364.774056775874,3840.4490229577164,6856.863922688363,3545.936484215908,4254.511500436869,590.5461238956166,3073.5608699714876,4320.034351479237,4384.594319839344,4073.6034990015187,4002.7786288898355,2854.4904449571586,1329.475204037844
Tri329,4781.119003591071,4947.656389473209,3424.982732261092,4409.111587471827,1711.8853769688071,8677.90214673281,3770.1374028370824,126.25162988302618,1544.2686862253092,6403.505045529797,3896.1391856960427,4451.4597039700875,2404.838139434762,1004.7295275879571,3160.395315354705,3615.50624194221,6178.634985600113,1749.405754060653,932.7700156028906,5518.554694945566
Tri330,1966.8080869667297,1802.96043870191,1088.9824497254958,4365.717005999155,3676.7157426245526,796.2105281157528,3548.753494155413,3643.5671032916257,1891.8352659865732,4865.901041040628,3275.950569873432,5970.612746121102,2260.293323944616,2100.618559368669,2142.089974894633,3677.019279327442,1086.058242870496,414.74589726712463,1937.6870862981255,6425.80953539101
Tri331,4452.464698455407,1122.7844926713137,2021.489830243674,1186.4143764136138,1940.0016540113531,8833.500833127231,154.61697155182952,3037.1858147104804,2151.0399895032274,4989.052459580559,5804.7986458504965,1837.3575781956429,1178.4325197499982,3123.487745459414,5492.517659256067,3355.193761235636,1163.9264038386737,2359.0895713472346,5217.478927815448,7982.1692582459455
Tri332,6810.234075962985,2064.8804264602104,3547.1258153658023,2243.958543233817,2333.002362217826,4290.108520320214,1846.0477509526725,5991.498062307481,649.9904125398393,6387.743121100927,3166.5095917534727,5894.018233139441,2905.1116352052645,2700.654307860229,4809.403475710583,5963.588178806414,4390.3772202912205,616.4835903310127,1528.5451266837565,4763.713943079334
Tri333,6216.891753311273,2014.6110497920606,1811.137412640395,6162.38911622746,939.9026581072847,2430.559503992179,2341.601328069404,3872.63482914982,271.2152394554833,3701.983993844056,2029.1153359373207,3156.118741562705,2899.9047325738097,1006.8557973782086,4605.204535926984,6592.9698192238875,2837.252331883522,4998.878781747986,1772.4636107253802,6516.313763307265
Tri334,4520.788382105707,6225.333360162613,1626.7649867044684,1922.7221528537793,2540.5443818709396,6503.258195431641,1446.5516446238262,143.05679520807345,1929.3727764893838,4295.113833129498,3225.784419129292,5084.285746769281,2825.6337897964922,2291.8075825704314,6803.4779184922245,3299.357423757027,86.11250794830106,1094.180427083414,4002.948122793187,6893.024588067212
Tri335,222.2417605336754,1996.104856703554,1804.2006803558866,4643.8799158390475,4731.765611428144,2222.414343442925,2147.1211860516146,1040.886134780499,176.72186586424866,1411.2301104460946,3866.3404570589432,3080.1651548858786,254.3244508872218,136.48302094906396,3785.539213565254,8539.46741552159,3718.1956120985615,3879.9984532817225,3627.505244348141,8414.094736856676
Tri336,1586.4429250835728,2675.4475925307984,3440.257783367058,837.4836840566823,2032.6279214401866,4842.192944885635,3834.4451998473855,3018.2560777457584,1499.0966446903285,5450.855528483232,4458.957668740396,5655.579443606155,4443.657943609534,1555.817303559754,1938.5850998533942,4305.795519739375,4222.146316247196,1567.7613263150809,3959.86982184783,4986.496460814186
Tri337,5588.659903973243,1563.6749854146121,612.8938241350838,1649.9666986200841,1217.9353918087568,2814.1483616990545,506.5649876108805,2385.6846307342244,2500.64110218665,6521.041678280181,3947.0253502865035,4503.484618713421,2819.1943527733497,2463.856129676,4325.372907713346,2622.530996673987,3597.205153571652,3038.143489831493,1942.3019292618762,7995.864829357181
Tri338,3407.0719171912633,1030.853172047029,1074.713518893726,6315.07008171958,200.7020432394736,3939.3697743361827,2481.3780746861753,3481.6226943216034,887.9554361347681,1741.2018243255468,2171.7335444848204,5787.266409371246,4444.0624416872415,3637.6225229630563,3635.8865058768315,4409.584408496307,1773.1933265369148,1980.5748898699899,144.36221753488744,4492.433671131047
Tri339,5634.284015632401,196.569875725774,2362.754774175916,3358.8598231868923,25.32398521693835,5101.190821104242,6243.50750979748,4755.678301304479,1543.0567046583378,2629.418982696019,1509.2570692585682,2795.645860424922,825.7290629278716,2339.0010080726347,8739.663202317543,336.1166488834033,6064.9606585119445,3002.823364881554,786.8619221338209,4623.404883589861
Tri340,2336.1274752254208,2652.1656393530316,2122.1895366581157,3780.8638023058447,1036.065818127957,5150.48037450555,3872.1141643879046,5569.230994793495,1538.9638234729607,6845.821784958641,7981.919840939781,3013.441160774538,6282.291399211804,947.0619242431977,3301.175300840135,3171.0838796089574,212.88701140391942,4706.454947054593,153.83459941759025,4241.683080935607
Tri341,3096.8682941707516,3276.819548427964,3298.9495731593324,2100.013732050947,2895.1136906798743,10128.847101344052,1634.7555209578602,4487.045519496709,1547.619603242295,2794.5994275301346,2726.6638033011795,2558.15540626562,2766.6125760593695,2597.333617339865,4583.025733808017,5455.398513705967,2881.4582076999573,2778.9632269896474,783.2034191859136,4070.334355728331
Tri342,4306.048913332965,283.3011281232142,4493.176144815865,1405.4953345721096,902.0770184304682,5613.733961081156,1294.2094414240153,4130.745848620796,859.2326755879981,5353.507046450166,2932.8803619637115,5290.21052348354,2709.5721710193047,1211.077049766903,3361.685532151481,3113.1331542978382,4904.53463927536,2895.5725996075694,4888.115093197,1398.8842512065132
